FBtr0112921	1000	649	1199.24	1.19924	1.84782
FBtr0346898	1000	0	0	0	0
FBtr0346897	1000	0	0	0	0
FBtr0346900	1000	0	0	0	0
FBtr0346901	1000	0	0	0	0
FBtr0346899	1000	0	0	0	0
FBtr0346902	1000	0	0	0	0
FBtr0346903	1000	0	0	0	0
FBtr0346904	1000	0	0	0	0
FBtr0346896	1000	0	0	0	0
FBtr0346895	1000	0	0	0	0
FBtr0346894	1000	0	0	0	0
FBtr0346893	1000	0	0	0	0
FBtr0346892	1000	0	0	0	0
FBtr0346891	1000	0	0	0	0
FBtr0346890	1000	0	0	0	0
FBtr0346889	1000	0	0	0	0
FBtr0346888	1000	0	0	0	0
FBtr0301978	1000	0	0	0	0
FBtr0306544	1000	0	0	0	0
FBtr0113733	1000	0	0	0	0
FBtr0306545	1000	0	0	0	0
FBtr0309315	1000	0	0	0	0
FBtr0309314	1000	0	0	0	0
FBtr0300041	1000	0	0	0	0
FBtr0343932	1000	0	0	0	0
FBtr0113726	1000	0	0	0	0
FBtr0113725	1000	0	0	0	0
FBtr0113724	1000	0	0	0	0
FBtr0113723	1000	0	0	0	0
FBtr0113717	1000	0	0	0	0
FBtr0344446	1000	0	0	0	0
FBtr0302542	1000	0	0	0	0
FBtr0302055	1000	0	0	0	0
FBtr0113730	1000	0	0	0	0
FBtr0113727	1000	0	0	0	0
FBtr0309316	1000	0	0	0	0
FBtr0340048	1000	0	0	0	0
FBtr0340047	1000	0	0	0	0
FBtr0300807	1000	0	0	0	0
FBtr0300806	1000	0	0	0	0
FBtr0333740	1000	0	0	0	0
FBtr0332625	1000	0	0	0	0
FBtr0340198	1000	0	0	0	0
FBtr0113769	1000	0	0	0	0
FBtr0340199	1000	0	0	0	0
FBtr0113768	1000	0	0	0	0
FBtr0301133	1000	0	0	0	0
FBtr0301132	1000	0	0	0	0
FBtr0344110	1000	639	691.618	0.691618	1.08234
FBtr0111192	1000	639	691.618	0.691618	1.08234
FBtr0111191	1000	639	691.618	0.691618	1.08234
FBtr0336924	1000	650	684.275	0.684275	1.05273
